0.312429,0.286298,0.325643,0.547742,0.717958,0.705612,0.912424,0.488918,0.393439,0.000001,3.678893
0.299455,0.286833,0.321609,0.576988,0.606409,0.579095,0.829844,0.564319,0.316638,0.056835,3.139726
0.291504,0.225547,0.331113,0.599427,0.684096,0.725844,1.001956,0.489553,0.370708,0.029122,4.033804
0.367212,0.353461,0.292519,0.675601,0.626749,0.611628,0.839770,0.495718,0.358048,0.063903,3.507452
0.398578,0.268425,0.337493,0.637944,0.827620,0.604682,0.890481,0.476900,0.372831,0.024543,4.552891
0.280456,0.250923,0.331726,0.676938,0.655822,0.615813,0.912013,0.493083,0.314746,0.032198,3.091857
0.263717,0.348729,0.280350,0.678613,0.639344,0.600568,1.113034,0.526105,0.332570,0.033358,3.393761
0.289700,0.324913,0.303855,0.586294,0.674689,0.590799,1.037760,0.466235,0.365993,0.000001,3.709420
0.345064,0.289212,0.355616,0.691015,0.683470,0.707966,1.016654,0.501838,0.314457,0.031061,3.941868
0.343567,0.369742,0.408185,0.709444,0.791128,0.662432,0.984001,0.464447,0.395295,0.015711,4.451427
0.394105,0.306922,0.350386,0.688512,0.578457,0.601568,0.946996,0.490194,0.412141,0.006656,3.424280
0.307090,0.350296,0.354269,0.736722,0.749730,0.792494,0.889293,0.416333,0.457390,0.003857,4.651783
0.240041,0.300225,0.287453,0.602893,0.638795,0.565693,0.994182,0.501697,0.352791,0.025477,3.756135
0.363593,0.319862,0.373892,0.732062,0.741931,0.682468,0.940129,0.475868,0.359871,0.038892,3.652277
0.324953,0.340842,0.358134,0.743727,0.621144,0.700385,0.880663,0.446755,0.453147,0.000001,4.608590
0.363806,0.333036,0.427288,0.610879,0.722476,0.654046,0.840045,0.464913,0.368479,0.024838,3.807351
0.354852,0.350038,0.245213,0.690625,0.730392,0.623682,0.892986,0.536808,0.251902,0.056500,2.413337
0.372105,0.303514,0.370538,0.759963,0.761089,0.757026,0.875958,0.436133,0.446239,0.032992,4.158154
0.290990,0.368472,0.387932,0.610705,0.858605,0.737114,0.856043,0.448644,0.405587,0.021592,3.500577
0.318203,0.322394,0.328250,0.704188,0.659970,0.739150,0.889373,0.529307,0.342203,0.023093,4.455505
0.319658,0.235410,0.387211,0.612900,0.700983,0.693237,1.179075,0.454153,0.415020,0.016268,3.661951
0.293297,0.306904,0.334310,0.555639,0.730209,0.515085,0.919882,0.478065,0.363647,0.031342,2.874569
0.297929,0.311090,0.283996,0.591818,0.556762,0.606159,0.812425,0.450507,0.402829,0.031082,2.974564
0.356023,0.356336,0.331942,0.635734,0.700695,0.697802,1.005435,0.478259,0.375695,0.023150,3.836388
0.348608,0.311401,0.331564,0.682355,0.676767,0.786189,0.881843,0.458761,0.395171,0.009101,3.805556
0.352559,0.349645,0.266583,0.689011,0.728745,0.646039,0.972898,0.485529,0.390090,0.043806,3.864485
